,id,thread_title,reply_split,classification
388,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Genesis is probably spinner but that may affect the control.,-1
389,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,"I've used Mantra S on the BH, I prefer softer on the BH.",-1
390,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,It's very spinny.,-1
391,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Nice rubber.,-1
392,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,I have not tried genesis but i use Mantra M on BH and i am very happy with it.,-1
393,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,It does not have the Catapult effect but i can loop an underspin serve easily and the soft sponge gives you enough dwell time and it quite forgiving,-1
394,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Sent from my SM-A700H using Tapatalk,-1
395,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,"Mantra is a Japanese rubber to rival tenergy and might just go out of production over time, supply is low in Europe, don´t know whether Stiga will continue to distribute it elsewhere.",-1
396,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,"Genesis is a hybrid rubber which pretty much plays like a Chinese rubber, sticky surface but very little catapult to support strokes, it must be played more actively than Mantra.",-1
397,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,"So, the question is not which one will give you more spin but which kind of rubber do you prefer?",-1
398,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Changing between different types can be demanding.,-1
399,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Genesis m is spinny and very durable.,-1
400,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Its really difficult to cut.,-1
401,5f68727510fb22f7fce1f881,Stiga genesis m vs mantra m on bh,Never tried mantra,-1
402,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,TTDB/Revspin is bull?,-1
403,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,German made rubbers like Gold Arc 8 have gone through a lot of development progress to finally arrive at a point where some equal t05 in spin potential.,-1
404,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"t05 being less spinny than GA 8 seems a bit unlikely to me, having tried both.",-1
405,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"I liked GA 8, but I thought it was a bit like Donic bluefire M1.",-1
406,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"However, you might find it easier to generate spin with GA 8, while t05 has a higher maximum that not everybody can activate.",-1
407,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"Well considering the possible difference in skill and technique, and the fact that anyone can rate, its kind of hard to really be 100% reliable.",-1
408,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,In reality its would much easier to start comparing rubbers and blades: Robots playing with Robots in an isolated environment.,-1
409,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,But manufacturers probably don't want that kind of transparency.,-1
410,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,I have played with both.,-1
411,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"There are two GA8s, 47.5° and 50°, in two thicknesses, 2.0 and 2.2mm, and in two colors, red and black.",-1
412,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,Red and black felt the same to me.,-1
413,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,The thickness differences had the predictable effect.,-1
414,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"However, hardness did matter.",-1
415,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"At 50°, things clicked for me; at 47.5° it played, for me, much like a wide range of the (upper echelon of) ESN rubbers.",-1
416,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,I don't think I would be able to distinguish it from Vega X.,-1
417,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"I prefer GA8/50 to T05, but still give T05 a distinct edge in spin creation.",-1
418,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"At the high end both were close, but below that T05 created more spin more easily.",-1
419,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"That advantage, for me, was more than compensated by GA8/50s handling in the short game, blocks, counters.",-1
420,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,Were those in the same condition?,-1
421,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,Both top sheet and sponge deteriorates over time.,-1
422,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,O7P is much faster and spinnier.,-1
423,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I've tried O7P but not DNA.,-1
424,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"O7P is definitely a solid rubber, it has that 'click' feeling when you hit which is awesome.",-1
425,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,However O7P is a little bit lacking in grip if compared to tenergy or Rasanter.,-1
426,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,This is why I'm a little bit hesitant.,-1
427,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Really?,-1
428,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I found Omega 7 to be one of the few with more grip than tenergy...,-1
429,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"If that's the case, stay away from DNA.",-1
430,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Although I do find the Pro topsheet a bit too soft, the DNA plays more direct.",-1
431,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"If you want more grip, you might have to go tacky.",-1
432,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Tibhar Hybrid K1 is excellent stuff.,-1
433,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,that lack of grip is good for not sensitive to spin so u can counter easier dna idk at all,-1
434,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I agree with above.,-1
435,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,After playing O7P for a few weeks I was quite disappointed for its low spin.,-1
436,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Control, feel and speed are all fine.",-1
437,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,But spin is quite lacking compared to other rubbers at the same price range.,-1
438,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"However, O7P is awesome if you want a rubber not too sensitive to incoming spin.",-1
439,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You have to dig through the sponge in order to get spin.,-1
440,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"The O7P is the opposite of O7A where even by just a thin brush, the O7A is spinny.",-1
441,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Viscaria?,-1
442,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,DNA M,-1
443,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,why?,-1
444,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Please explain,-1
445,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I had chance to play Vicky + DNA PRO M on both sides and I think DNA PRO M is perfect on bh but on fh too soft, I had chance to play OA7 and OE7, OP7 and you can read here that I really like Asia because you can generate good spin with nice arc.",-1
446,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"OE7 is good on bh but rubber is more for amateurs, safety shots, slower, forgive errors etc.",-1
447,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Omega 7 pro is not very good on Viscaria and Omega 7 Pro is very good on Joola Quadri Aruna.,-1
448,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Sometimes rubbers have different feeling on different blades and if you like your viscaria...,-1
449,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,How do you know that OP does not like the same feeling as you?,-1
450,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Maybe he would love O7P on viscaria and hate it on Joola Quadry Aruna.,-1
451,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You probably shouldnt post subjective advices misleading people.,-1
452,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I dont care.,-1
453,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Tibhar match is as good as zhang Jike super zlc.,-1
454,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Every thread looks like biased festival of sellin equipment from brands that someone get for free and have contract with them.,-1
455,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You can buy brick 999 globe and like more than tenergy 05,-1
456,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Subjective opinion?,-1
457,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Yes.,-1
458,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You still havent explained why you dont like O7P on backhand and why you like DNA M,-1
459,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Mate it is all about your personal feel and opinion.,-1
460,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Try bats from other players in the club, see what you like because that is all that matters.",-1
461,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Omega VII PRO is more Forehand rubber it is fast with good control, with good grip, with very good feeling but when you make full swing it is really beast",-1
462,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"DNA PRO M has less gears but easier to put rotation, easier to be agressive in shorter swing this is why i want more DNA PRO M than Omega VII PRO.",-1
463,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,for me you can buy whatever you like so buy omega VII pro and dont make an uproar,-1
464,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I see..,-1
465,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Thank you for your insight,-1
466,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I believe firmly that it is important to know what category and softness/firmness of sponge you need to play the kind of shots a player does given his/her impact.,-1
467,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"O7P could be great for a player on BH, and I would play much better (hit faster, spinier shots) with a slower control rubber that is kinda on the soft side.",-1
468,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Last tourney I had unboosted/unglued Nittaku Hammond (the old school inverted rubber) in 2.0 on BH and was simply a beast of BH the last tourney.,-1
469,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I could give my bat and rubber to another player my levels and that player may so hate on the entire bat.,-1
470,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"It comes down to how you make impact and what shots you are trying to do, then knowing what is more suitable.",-1
471,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,it is next to impossible to say that without having been around a player and be on the other side as the player tries different rubbers on same blade and you feel and see what that player is doing.,-1
472,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"It isn't so cut and dried as asking if this rubber is ""better"" for FH or BH.",-1
473,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Watch Dan and Tom as they do video reviews of equipment.,-1
474,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,ALWAYS it is a DYNAMIC test of the shots they do with their kind of impacts.,-1
475,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Man he can put every rubber on different blade and take 2-3 days to know how equipment work this is dynamic test ?,-1
476,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,no pressure and you can play whatever you want with superstar just to show how well rubber is working on 20 minutes video.,-1
477,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,If someone have in his signature Rasanter 47 what kind of rubber will be better for him?,-1
478,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I don't like answers what is better blade , rubber whatever because everything works different with different place.",-1
479,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I like playing in small gym so I have different vision than guy who was in the big hall and have more feeling with the bigger places.,-1
480,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Next.,-1
481,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I put words from yogi bear, and wait for responds.",-1
482,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Why you don't write this ""impact"" knowledge "" when famous guy wrote a review and put words like- typical power forehand rubber.",-1
483,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Why?,-1
484,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Because it's business.,-1
485,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,So for me DNA pro M is more like Rasanter 47 big brother than OP7 because its not from the same place factory so I know something more than this is better because it's better and that's all,-1
486,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Xiom Omega 7 Pro is good rubber but I think V Tour is their best work and this is only my word.,-1
487,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I know my kind of impact (how I strike the ball) and I am not great with a firm sponged dynamic rubber in most shot situations, except for couterlooping medium to fast loops... then I am boss... but have significantly harder time doing the other tasks I do more frequently.",-1
488,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That is my FH wing.,-1
489,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"My BH wing has a lot of variety of shots possible, but at the end of the day, softer dynamic rubbers, or slower older softer rubbers give me more consistency in landing percentage and my power shots on that wing do not lack power or control.",-1
490,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I just don't get the same easy spin and control with the modern firmer sponged dynamic rubbers (think Tenergy, O7P)",-1
491,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That is a quick summary of my kind of impact that I understand about myself.,-1
492,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I am basically a get it into the topsheet gentle-like and accelerate kind impact hitting guy... that means a topsheet with a pimple structure that is easy to bend pips/wrap topsheet around ball and a softer dynamic sponge (or a linear one on low/med end) is my sweet spot.,-1
493,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Understanding that about myself helps me select equipment that works for what I do.,-1
494,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I think this kind of understanding of self is important.,-1
495,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I have tried both O7Tour and DNA Pro M...,-1
496,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I did not like either for my general FH...,-1
497,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I did not like either for my BH... but that was ME and my opinion about what was suitable for my way of striking the ball.,-1
498,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"When I am in person with someone in the club, I have them go through several different dynamic shot situations.",-1
499,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I see how they open vs underspin slow, how they open fast, how they drive, how they push, how they do topspin to topspin at and away from table, how they block passively and actively.",-1
500,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I see and feel what they did.,-1
501,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I have them trout several different classes of equipment and rubbers and sponge hardness and can see quickly the improvement or degrade in quality.,-1
502,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That is how you I can get someone to realize the class of equipment suitable for them.,-1
503,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Just about every maker has one or three of every class and some are equal, some similar, some better or worse.",-1
504,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Just because someone has a certain rubber on their sig doesn't mean it is the perfect rubber for them on that wing... if it was, why would the player change it?",-1
505,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,It is very well know what is similar to Rasanter 47... MX-K is the first rubber to come to mind with similar properties on the low to medium impacts.,-1
506,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"O7P is in a similar class, but a different rubber altogether.",-1
507,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"There are so many rubbers and blades out there, it is literally impossible to test them all.",-1
508,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"If you understand the basic properties of certain blades and the rubbers, you have an idea of how will play and what is suitable for yourself or a certain player.",-1
509,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,TTD member erm is probably the forums largest EJ and it is not even close - no one is even 10 times as close.,-1
510,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That dude used to maintain an ARSENAL of a thousand plus blades... for years.,-1
511,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,He knows every blade maker of significance in the WORLD.,-1
512,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,He had the original makers RECREATE Stellan Bengston's old blade and gifted it to Stellan in Calfornia.,-1
513,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,erm comes to the club daily with a dozen combinations of blades and rubbers and tries them ALL.,-1
514,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"despite that, he MIGHT have tried 10 percent of all possible combinations over the couple decades since he returned tot he sport.",-1
515,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,He will tell you the same things I have said about equipment selection and probably say it easier and better than I do.,-1
516,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Since so many posts about equipment are fanboy posts or players inquiring about equipment that is obviously not suitable for them, erm had quickly opted to not get involved in discussing equipment.",-1
517,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Why would he?,-1
518,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Most folk would try to not believe him or get into a pointless argument... when they are .2% qualified to discuss equipment than he is.,-1
519,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Maybe I can get him to talk in this thread briefly about the concepts he holds important just to make it a public record for service to TTD members.,-1
520,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Stuff like this happens a lot on forums.,-1
521,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"(Professional TT people come on to talk, and quickly, the USATT 1200 armchair captains try to tell the pro they are wrong and what not) Anyone who used to post on about.com remember when Werner Schlager himself came on the forum to discuss an aspect, and suddenly, he met with a lot of baseless criticism?",-1
522,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Then you never heard from him on the forum.,-1
523,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"KB, I think you make an important point about the play venue... the floor surface, the sub-surface, the altitude, humidity, and the table itself (also the paint condition).",-1
524,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,They are all large factors and not so many players are aware of that and do not know how (or are just not intuitive enough) to adapt to them.,-1
525,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Myself, I was never good enough on my FH impact to use a tour version of any omega series rubber... on BH, even if I could make all the shots, my percentage and quality was simply better with a slower, more control oriented rubber.",-1
526,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Until I ran into erm in California, I did not have half my current understanding of how to go about evaluating the different aspects of equipment.",-1
527,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You should read my reviews again.,-1
528,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I always say if what stroke or ball contact method the rubber is good at,-1
529,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Actually, DNA and Omega rubbers are from the same place and factory.",-1
530,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Both from ESN factory in Germany.,-1
531,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Echte is right.,-1
532,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,There is no such thing as the perfect rubber.,-1
533,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"In fact, I would go as far as to say there is not too ""much"" difference amongst modern rubbers all together.",-1
534,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Knowing the basic properties, which only comes with trying many different rubbers should be enough for you to make a decision.",-1
535,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,As for basic properties of these 2:,-1
536,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,The O7P has a noticeably softer topsheet and slightly softer sponge than DNA M. Meanwhile the DNA M has a softer topsheet than older generation ESN rubbers.,-1
537,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That should be enough objective information to determine which you would like more.,-1
538,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Personally, I prefer the opposite of Der Echte.",-1
539,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I lean towards the hardest rubbers (both topsheet and sponge) on hard and stiff blades.,-1
540,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Even the lightest hint of ""mushiness"" is a turn off for me.",-1
541,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That's why subjective reviews can go either way.,-1
542,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,As for the OP.,-1
543,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Having used both for about a month, objective: springiness, grip, and durability goes to O7P.",-1
544,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Subjective: I prefer the DNA because it feels more direct/precise.,-1
545,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I also much prefer the O7 Asia and DNA H to their medium versions.,-1
546,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Hi Yogi, what about o7hyper on backhand?",-1
547,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I've never tried tour, but I've tried Asia.",-1
548,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Asia feels too hard on backhand for me.,-1
549,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Not too hard to the point of unplayable, but it's not to my liking.",-1
550,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Asia is 50 degrees and Hyper is 55.,-1
551,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I think if you find Asia is too hard and Hyper is 5 degrees harder (this is hardness difference between O7E and O7P) then I think might feel like it is too hard despite the factory boost.,-1
552,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Hyper is very hard and feels like a 41 degree Hurricane 3 in the backhand.,-1
553,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,It is a high performance rubber that needs high level of skills.,-1
554,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I am settled with the O7A as a bh rubber,-1
555,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Why do you prefer O7A over o7p?,-1
556,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"In practice it feels better, but Im afraid in real match where you dont always get perfect timing it might be too hard?",-1
557,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Because 07A still has some topsheet softness left and I prefer it to have better control than Hyper.,-1
558,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I may have spinnier pushes and loops with Hyper but I have better ball control with O7A.,-1
559,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"no yogi, Asia vs Pro on backhand.. Why do you prefer Asia on backhand instead of Pro?",-1
560,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Oh sorry, i did not see the O7P.",-1
561,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,O7P seem to soft for my BH.,-1
562,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I brush a lot so i like a harder rubber.,-1
563,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,I use skyline tg2 neo for both forehand and backhand on a pg7 shakehand.,-1
564,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"It produces huge spin, but speed-wise you must have excellent forearm acceleration on your loops to get the best out of it.",-1
565,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,It starts off with high throw but will gradually lower to medium-low.,-1
566,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Initially out of the packet, it is very tacky but after my first time cleaning it, it lost most of the tack.",-1
567,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"If you are a mid-distance looper, this rubber is not for you- it is a monster in the close game but when I take a step back my loops fly into the net because of the low throw.",-1
568,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Blocking is good, lands on the table most of the time.",-1
569,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"If you have any questions, just ask and Ill do my best to answer it.",-1
570,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Hey thanks for the thoughts!,-1
571,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Unfortunately, I'm asking experience from fellow penholders, but yeah, thanks?",-1
572,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Revival!,-1
573,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,So... anyone between 7 years ago and now have any input on H3 Neo vs. TG2 Neo?,-1
574,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,My impressions are (TG2 vs. H3) that TG2:,-1
575,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,-Has lower throw angle and thus smaller margin for error.,-1
