,id,thread_title,reply
374,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Tried chinese a couple of times, but simply can't get used to them. The ones I tried were stated as ""soft"", but still too hard for my liking. My FH swing looks more like chinese then euro play though. I prefer soft rubbers (or at least soft topsheet) to lift the ball and generate as much spin as possible. Perhaps I'm going to give Genesis S a try "
375,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,I play with the Genesis M version and I think it has a good balance between euro and Chinese feel. I think the tackiness in the topsheet feels more lika a chinese rubber but the sponge feels more euro to me. Which is the hardest Chinese rubber on the market?
376,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,Friendship 729 Original blue sponge?
377,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Well my experience:1. Service: Chinese rubber generally better for backspin and pendulum serves. Reverse Pendulum is easier for me with European rubbers as you need to give the ball forward momentum. 2. Receive: Drop Shot: If you are early to the ball then Chinese rubbers will help you keep the ball nice and tight. If you are like me and wait an extra millisecond or two to be extra sure what spin is on the ball, then it's easier to push the ball short with European rubbers. Forehand Flicking is easier with chinese rubbers as you can just power through the ball and the ball clings to the rubber. Backhand flicking is easier with softer euro rubbers as the ball can sink into the sponge. You can put more backspin with a chinese rubber on a long push without fear of it going out of the table. 3. Looping over the table is generally easier for me with Chinese rubbers as it is so precise. You can just brush over the ball and loop anything that is slightly long or high. Looping falling balls is easier with European type rubbers. Counterlooping close to the table is easier for me with Chinese rubbers as the ball won't slip through but once you take a step or two back from the table, you have better margins with non-tacky rubbers as well as a safer arc.4. If you are not in position, it's hard to get a good shot out of a tacky rubber as the rubber doesn't have catapult. If you are evading the ball and trying to play a stroke, it's much more likely that you will play a better stroke with Euro-style rubber.5. Smashing is infinitely easier with European type rubbers. On flatter strokes, the tacky topsheet is sensitive to the spin on the ball. Also, you will have to really put a lot of power into the stroke because the ball will come off slower from a tacky rubber.6. Passively blocking is a lot easier for me personally with tacky rubbers compared to harder Euro stuff. I don't know why exactly but it seems like I can get the angle approximately right and the rubber with absorb the spin and speed of the opponent.In the end I decided to use a medium-hard non-tacky rubber on the Forehand. Though I certainly miss blocking and flicking with a tackier rubber, I have less aches after training and the other benefits make it up for me "
378,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,LOL. Hahahahaha. Sent from Inside The Chamber of Secrets by Patronus
379,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Stop here. Hahaha no more should be said:How could you, based on the previous statement? If you have never tried them, or ANYTHING like them, what you are talking about is CLEARLY not based on EXPERIENCE. Technically, this IS NOT TRUE. Not true at all. When we got you to face the music that your rubber was dead as a doornail, at the time you kept claiming it was perfect, great rubber that you could get loads of massive spin with. How we showed you the rubber was dead was when I got you to try the ball bounce touch exercise. Should I repost that video? That old, dead, recreational rubber was closer to ANTISPIN than it was to new RECREATIONAL rubber and much closer to the wet side of a banana peel than to Tenergy or MX-P. Refer to the post from Suga D which made me laugh so hard for the simple, more direct version of the message. What you can say that you know is that the 729 rubber you are using is good enough for you and since money is tight and you are on a budget an inexpensive rubber that is still pretty decent is enough for you. And, from a theory standpoint, based on what I know about Tenergy, MX-P and Jurassic Reptiles like the Archosaurus, with Tenergy, you might struggle to get the ball to land on the table for a few weeks. You might not. But it is more likely that you would. Sent from Inside The Chamber of Secrets by Patronus"
380,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Having a chinese rubber like Hurricane on FH, you actually then looping essentially by using the blade to produce the spin of the ball, that's the whole idea of this hard tacky chinese rubbers. To exert more solid, raw power from the inner core of the blade. And this is why the spin produced by the H3 are so different from the tensors like tenergy if enough power is applied into the ball where you literally almost creating the spin with the blade itself rather than relying on a sponge like it's the case with tenergy where minimal contact is required because of the catapult effect that it has.And btw Mx-P is one of the worst rubbers for my FH I've ever experienced."
381,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"So explain to me then why people boost their chinese rubbers, if the point of a H3 is to create the power with the blade instead of the rubber?I'm not really buying your explanation to be honest "
382,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"In order to add extra power of course. The effect of raw spin created by the core blade is still visible though, even when boosted. That is because of how deeply you can penetrate the ball through using the hard tacky chinese rubber allowing you to use the raw power from the blade more rather than relying on a tensor."
383,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"All the chinese top players use the ""hook"" mechanism to hit the ball when looping using the H3 and hit the ball centrally and not tangentially like for instance Timo Boll does and thus they're able to engage the ball into the blade and use a lot of raw power from the blade. The spin is then totally different. I wish more professional european players would also start using tacky rubbers on the FH and using more hooking mechanism to loop FH like the chinese do and not just a short-stroke like the european/japanese do with their tensors."
384,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Sorry but yes, you are wrong. You still need good technique. It may not be exactly the same technique that you need for Chinese rubber. But it still needs to be good if you want a good result. You still need weight transfer. You still need to hit the right part of the ball with good timing, while on balance, etc. etc. on and on. A list of all the things you would need to do to effectively use T05 would be a book on table tennis, best written by real coaches and such. The one thing I was going to say on this thread, which is that kind of early in one's development one is given a certain type of rubber then trains with it for years, then it is going to be really hard to use something quite radically different. So I have found all Chinese rubbers that I have tried pretty bizarre, with the one exception of a guy who showed up once at our club with some Hurricane rubber that had been boosted to the point where it was amazing that it could stay glued to the blade. That was a bit less weird to me, still nothing I would be able to use effectively.But I sure can't argue with the playing level of some people I know who learned to play with Chinese rubbers. Obviously it is not a bad thing -- for them."
385,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,Please do repost the video! I am really interested in the exercise 
386,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,There sure is a lot of heaping generalization going on in this comment.
387,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,I grew up always using Butterfly but in the last year ive changed to H3neo with Haifu oil on my forehand and over the last 2 months the Stiga Genesis S with Haifu oil on my backhand and it suits my attacking game on both flanks - the biggest advantage being more spin and the ability to block really well on my backhand with paceSo for me i go Chinese forehand and Euro/Chinese Stiga on my backhand
388,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"I prefer Chinese rubbers. I simply like the feel & grip tacky topsheets give.Furthermore, I play close to the table. I don't need more speed or power from the sponge. When I want to hit it hard, there's no problem with speed. If anything, I need something slower to keep me consistent. I've hit with my buddy's Tenergy before and it's fun if messing around like we're both 5 feet of the table rallying. But in actual games I hate it. Ball so often goes long... I'm sure just like pretty much any rubber, one would get use to it in time.So it's a win, win for me. Chinese rubbers feel normal to me and I'm not dropping $70 bucks a sheet. (No offense to those of you who are. It's just not my thing)"
389,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,You obviously haven't read enough of his stuff to ignore him.
390,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"I tell you what, if Archo had said sure, or posted it himself, I would be okay with that. But I'm not going to post it without his permission. However, since what you want to see is the exercise, here:It is the first exercise in this video:It shows if the person knows how to make brush contact and if the rubber has grip or not. Sent from Inside The Chamber of Secrets by Patronus"
391,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"The real problem is that you haven't used the rubbers yet and are speaking about them. I actually think you are right, and that Tenergy can reward lots of suboptimal technique when looping but you can't defend that position when you haven't used the rubbers before. Most of the players writing to you are thinking from a USATT 1800-2100 perspective and probably don't remember what it was like to use Tenergy at a lower level when they had really bad technique. I kinda do so I know what that ball arc from 05 and Baracuda used to do to my opponents even when my loop sucked."
392,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,It's fine by me too. Level of play matters when making these statements. Is it possible to play at a high level using this cheaper stuff? Sure. But does the higher level of play do things to this cheaper stuff that most people who play at that level will find value in the more expensive stuff? I think so. People aren't so blind to costs that we spend money blindly.
393,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Thanks Carl. I was already thinking that he just didn´t get me and made another 5 posts just to keep saying that he has no clue... I was thinking, maybe he got me, but just keeps posting for the sake of it. Or maybe he just wanted to beat your number of posts. @Archie: this isn´t intended to make you feel bad. In fact my intention rather was: please stop makin a fool out of yourself! It hurts my eye.A hint could´ve been my second post...Just one question:How much value do these posts of you have, when OP is asking: which kind of rubber you prefer, and you take five posts just to repeat that you haven´t tried it yet... Well my offer is still up to date: you can have my 3months old t05 for free. Of course it doesn´t feel brand new anymore (to me it looses that feeling after the first couple of hours) but it still should be good for another few months, to give you an idea (i´ve been using adhesive sheets)And just about time for another german phrase:wer mit den großen Hunden abhängen will, sollte wissen, wie man das Bein hebt!(Rough Translation: If you wanna hang with the big dogs, you should know how to raise the leg)Background Information: little dog puppies pee like female dogs and don´t raise their leg...Have a lovely weekend, dear TTD-community"
394,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,My assumption is kind of like this. This is the engine that spins the wheel:Sent from Inside The Chamber of Secrets by Patronus
395,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"I didn't know it was a sin to try to get people to correct your wrongs, around here. Clearly, I'm not trying to act like I know everything about what I'm talking about when I make a question.Suga D, whatever knowledge I could gain is more valuable than whatever damage my questions can do to my reputation. At least I'm not afraid of looking like I don't have the slightest idea of what I'm talking about. Maybe you've not considered that I might want to try Tenergy later, but it's bloody expensive, so I'm gonna want all the info from all the sources I can get before I invest? Not just the reviews, but more detailed info that might sound a bit redundant, too. Like NL said, it'll probably take me a good deal of time to get used to it, and I might just give up entirely if I don't know what I'm dealing with in the slightest. I'll think about your deal, but I'd prefer you ship it to someone who would really benefit from it. I think there's people out there who wouldn't mind an old sheet."
396,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Arch, take up the offer, boost it a bit and it will play a lot closer to brand new tenergy again. Learn by testing it, not by reading about itSent from my iPhone using Tapatalk"
397,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"wow i'm not sure i should comment, you see I've owned a fair few chinese ( 729 fx blue and normal, 729 soft, 729 battle, glboe 999, globe 999 national, H3, H3 neo, TG3 neo, H3 national, H3-50, Stiga Airoc astero M, 666T) and euro rubbers (sriver L, sriver FX, sriver G3, Mark V, Hexer Duro, Flextra, Rhyzm-P not many compared to some here but apparently i've not tried the latest meme rubbers by the sounds of it!"
398,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"When my forehand rubber starts getting bad (If ever, seeing what I'm using ) and I won't mind keeping it off my blade, not being glued to anything, I might. If it's still available. Right now, I REALLY don't want to mess up my head and start EJ-ing or losing my form with other rubbers when I'm just onto something."
399,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"You nailed it. Reality beats theory.Arch, of course it's not a sin jumpin' on every thread and makin' numerous posts. And if OP asks which kind of rubber you prefer, it's totally okay to say: ""I can't tell, 'cause basically i've got no idea, I have just tried one type and not the other.""That would be totally fine. There's nothing about it. But pretending you like chinese rubbers more, when you haven't even tried anything else, is completely off and doesn't make you look very smart but rather a little childish.C'mon Arch, you can do better than that."
400,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Man, what shall I say?NOT so sure if this thread is about the latest meme rubbers or rather the comparison between chinese and euro/japanese Rubbers....So then which do you like more and why?Anyway, to me it's like this:I prefer a chinese rubber on my fh, cause I can generate power and speed on my own and rather seek for control when serving and receiving.Whereas i prefer japanese rubbers on my BH, which already is pretty controlled, but isn't as powerful and speedy compared to my fh...."
401,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,so is yasaka rakza under the euro category?
402,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Definitely yes, although it might be japanese"
403,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Definately the same although i am partial to airoc astero on my bh, ive been looking at getting a T05 Bh but just cannot justify the cost!"
404,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,You should either PM Suga D to speak honestly about the offer or just say that you accept or decline it without much comment. You are too new to table tennis to be acting like offers to get more experience with things should be turned down. I played with a year old sheet of Tenergy for most of the time Brett was here. Your attitude is doing you no favors but you are still fairly young.
405,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,Yes I am only interested in the exercise.  Thank you Carl!
406,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"There are too many assumptions and perhaps some fanboy-ism in this thread. Just like what NL said, tenergy is indeed an easier rubber to use compared to hurricane but it doesnt mean you dont need a good footwork for tenergy. Bear in mind the hurricane those CNT players use are boosted. Hurricane 3 was meant to be speed glued in the first place."
407,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Personally,I would prefer harder rubbers for both forehand and backhand.Sent from my SM-G920F using Tapatalk"
408,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"I prefer European rubbers. Generally in my opinion, they are more forgiving then the chinese rubbers. However once you are able to control the chinese rubber they play amazing and generate slightly more spin compared to the European rubbers"
409,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,Donic european rubbers are best for me
410,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Hi Sakumi, I've used Hurricane 8 for about 2 months now and it is really good for close and mid-range topspins.As for Hurricane 3 Neo, i do not know because i haven't tried it beforeAnyway, what i want to tell you is that if you want to use Hurricane 8 or 3 Neo, you have to use a bit more strength compared to when using european rubbers and that you need to make small changes in your technique because from what i heard from the others who used chinese rubbers before, they had shoulder pain and etc when using it But well in my case, im fine with the rubber i haven't had any injuries yet so dont be too scared to try *** Also, not to forget that Hurricane 8 or 3 Neo is a hard rubber unlike other european rubbers so if you dont like hard rubbers i wont recommend it to you***For BH, you need to be more specific in what type of rubber do you wantHard or soft? (most prefer soft european rubbers) but well you dont have to go for what others prefer but im just recommending a soft one because with BH soft rubbers are catapult like and helps you make the BH a lot easier If you want recommendation for BH rubbers, please provide more info on what type do you want? fast or normal speed? Spinny or just speed? Because from what you said, every rubber is good at flicking and etc it just requires skills so yeh please be more specific Cheers!"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"I played both rubbers and I must say that hurricane 8 is better than 3 neo on hard varnished blades. Neo works good on flexible blades, also this rubber maintain much longer tackiness than hurricane 8."
412,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"I had them both on ZJK ALC and wood blades, H3 (the commercial version) on ZJK ALC was a disaster specially in the short game, very sensitive to incoming spin. It was a bit better on wood blade but I didn't play with it for longer times. H8 on the other hand was better on both blades. However, and I'm not sure if this a good thing or not, both requires a perfect stroke and more effort (a large hand swing). the downside is that I lost many matches because of that but the positive side of the story is that it made things easier when I revert back to european rubbers, I might even say it accelerated my development in FH topspin."
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"iamvtwo, thanks for your reply. I am currently using the hurricane 2 on my FH so i have experienced the hard rubber etc. and I would like to upgrade cuz I don't feel like it is very consistent with its trajectory and the speed isnt good enough. A for the backhand rubber, I am looking for a softer sponge which can spin well and can create power and spin when needed - many gears. I like to open the game up with a fairly quick flick and after that the shots with the backhand will mostly be close to the table(powerful) or mid range(controlled), never far away. I read somewhere that many pros are using non-tacky or very un-tacky rubbers on their backhand but seeing as i've only used tacky rubbers i'm a bit wary to how it will play. Tenergy is quite popular on the backhand but slightly too expensive, could u suggest any for cheaper?At the moment I'm using a stiga infinity vps v as my blade.Musaab, are you saying that a bigger stroke is needed when using the hurricane 8? Do you know what the pros an cons are to both rubbers e.g. where it excels (close to the table or ....).Thanks for the replies!"
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Stiga Genesis S for your backhand- i have posted review on here to read
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"I'm no expert by any means , I play close mid-range myself which I assume you do the same, I think we have the same style since I like to open by a chiquita (flip) on my backhand too. With time I adapted to both Hurricanes but one problem always been there , lifting backspin , always extremly difficult and when I play against a defender it is just the mission impossible. If you are somehow satisfied by H2 and you want an upgrade, H8 is more consistent in my opinion. for the backhand I used to play with T80 FX and T64, it was quite fun, however blocking heavy spin is kinda difficult with the spring sponge. I recently came accross these Tibhar Aurus variations (sound and soft) and I like it alot, light weight rubbers with very decent power and feeling. rememeber Tenergies and hurricanes are somewhat heavy."
416,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Hi Sakumi,what is your setup at the moment?Wooden or composite blade?For me, the H3 Neo (39 deg prov.) suits my playing style in combine with the ALC blade.Since the rubber quite heavy, it's better to choose rather heavier blade >90g.It depends also on your technique; european technique should use softer sponge eg. Hurricane 8 or Hurricane 3-50.For BH rubber I would suggest DHS Skyline 3-60."
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Well if you want an upgrade to your H2, H8 or 3Neo would both be a good choice.But well i would say H3 or H3Neo would be a better upgrade if you're used to H2 When compared H3 neo and H8, the H8 is slightly softer and has less tackiness so that's mean less spinny than H3 neo and also that means it gives you a bit more of control when playing even if you just start to use it H3 neo would be close to H2 just that its a lot faster and low ball trajectory. So, i would say H3 neo would be a better choice but well you can have a try with H8 you might like it better who knows? As for your BH, From what you described above i think Tibhar Evolution MX-S or MX-P would be great and it is similar to Tenergy 05 but doesnt mean its the same as T05..the feelings and touch is of course different from t05 as this is a medium hard rubber and its jus that the spin and speed of this rubber matches and is similar to the t05. Most people choose it because it is similar to T05 and is half the price of T05 with much more durability. Im currently using Omega V Pro and it is also similar to T05 in my point of view but it is slightly slower and less spinny but it has an incredible good control with high arc that helps to reduce errors or reduce hitting the ball into the net. Well it worth the try and im actually liking it. **Also about the H8 and bigger stroke, there is no need to do a bigger stroke with H8 or full body stroke thats just what the chinese pro players does but i wouldnt recommend you to do so the chinese pro players do it because they were trained and used to that playing style but if you do it it will be a disaster because you dont have the reflexes like them, you cant recover for the next shot because you're not used to it and it requires incredible footwork to do so. SO IF YOU WANT TO DO THE FULL BODY STROKES LIKE THE PRO CHINESE PLAYERS, YOU NEED TO WORK REALLY HARD ON YOUR FOOTWORK AND ATHLETICISM***"
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"LIKE I TOLD YOU IN MY FIRST POST, you need to provide me with more info on the type of rubber you preferLooking at pro players equipments is good but you should look for whats good for you rather than looking whats the pro uses and try to use it For example: Tenergy, I used tenergy for about 3 months but its not for me The rubber is too soft for me and it is really hard to adapt to these kind of rubber after using harder rubbers You see tenergy is not for everyone. and you requires a lot of skills in order to use it.Sorry to say this but i can already imagine you struggling using Tenergy after using a hard rubber on BH because it was the same for me. So, for now, for your BH, if you want a really fast rubber with medium amount of spin go for Stiga rubbers Stiga rubbers are really fast but kinda lacks in control but you'll get use to it in a short amount of time If you want a control with medium fast and medium spin, i would say try out Xiom Omega V Pro that im using It would worth your try and check out TTD channel on YouTube and check out their rubber reviews videos or search for reviews on specific rubbers in the equipment reviews i bet that will help you a lot Cheers! Good Luck!"
419,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,IMO the difference between the two is the technique or approach. If you like to loop the ball hard or spin the table that is H3 on the other hand H8 requires a more relaxed approach and really fine brushing if you loop the ball hard this is where I notice the slippage. The H8's sponge is more active than the H3 so expect it to be bouncier and one thing I noticed is that the H8 is comparable to a H3 provincial especially the higher quality of topsheet and the active sponge. Lifting backspin is easy in H3 chinese style stroke and even easier in H8 if you can maximize the tacky topsheet and the active sponge. Next week I'm gonna go back to H3 because the H8's slippage on hard shots is really annoying. 
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Roger, currently I'm using the stiga infinity vps v which is a wooden blade...I think. On my FH I'm using the H2, which is what I'm mainly looking to upgrade, and the friendship/729 Higher 3 on my backhand which is quite good. I was just wondering what other people were using which could influence my decision for a BH rubber in the future.Thanks for the detailed reply iamvtwo. I did use tenergy 05 on my friend's bat for about 30 mins and tbh I found it really hard to control the trajectory of the ball due to it being very soft. The Tibhar Evolution MX-P and Xiom Omega V Europe looks very interesting. I will consider them both in the future when I want to replace my old one.From reading all the comments about H3 neo and H8, I'm starting to lean towards the H3 just due to the precise stroke and technique you have to use (Sometimes my stroke can be off) as well as it sounds like the H3 is more direct in the positioning of shots. I have been looking at chinese players equipment because I feel a closer resemblance to their playstyle and I have realised that all have chosen the H3 over the H8 (disregarding different edition like national). Why is this?"
421,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"The Joola Maxxx 400 also caught my eye for a potential BH rubber, what are your opinions?"
422,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Sakumi, I would stay using tacky chinese rubbers, since you're already familiar with them. The modern ESN rubbers (Tibhar Evolution, Xiom ) are quite different to play.The chinese rubbers are also not expensive. Why don't you try H3 Neo first for the FH? I would suggest you to get the 39 deg sponge first to feel the difference (Try first the commercial one here: http://ttnpp.com/store/dhs/277-neo-d...abeling-6.html )H8 uses different sponge, more like european one. Too soft and mushy for meEspecially with the 40+ balls, tacky chinese rubbers can produce more spin (with the right technique)"
423,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Do you know any websites that allow you to select the degrees other than that website? It will take 3 weeks for it be delivered. The company I'm currently looking at is Teessports.How much of a difference does untacky rubbers make ball compared to tacky rubbers?
424,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"The difference is very high, counter topspins even against tenergy rubber.Besides you'll have a very good control short game ( serve, return of serve, ball placement ...), But keep in mind that these rubbers are NOT suitable for smashing, only for thin brushing top spin with the forward movement and wrist snapping. Unfortunately this is the only website for the commercial H3 Neo with sponge degree selection that I know."
425,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"""But keep in mind that these rubbers are NOT suitable for smashing, only for thin brushing top spin with the forward movement and wrist snapping.""Are you talking about tacky rubbers here?"
426,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Yes, I'm talking about tacky chinese rubbers esp. H3 Neo"
427,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Ok thanks, that helped me in supporting my basic understanding of tacky and non-tacky rubbers. "
428,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Hi Gezim the rubbers have not been released so I don't think no one has any idea just yet. My thinking is that the Genesis will have more of a Chinese playing characteristics whereas the Mantra will have a Euro style. Will soon find out 
429,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Thanks Dan. I was looking to buy new rubbers and in Germany i think they are available in stock at some retailers. Maybe i have to risk this time with Genesis and become a test men myself.P.S. this is a costly test assuming the rubber prices hahaha
430,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"Hi Gezim, oh I had no idea they were out already in Germany. I think shops have preorders etc. Haha yes you might have to be a test man, users will wait your opinion. I will be reviewing them with Tom over the coming months so I can keep you posted. But that could be to long for your patience hehe "
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,How do you find your Rosewood VII with the Airocs Gezim and what are you hoping for from your new rubbers?
432,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Rosewood and airocs are perfect match. Not only for me but for my friends too. several from us have rosewood V or VII and airocs and Airoc astro. One of them has your blade and it is very satisfied
433,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"Mantra and Genesis rubbers are listed in two large online shops. One of them lists both series as available in 7-14 days, which seems optimistic.The other claims to have Genesis M in stock in 2.0 red and black (but not 2.2), says nothing about Genesis S and does not expect Mantra before mid-July.The Stiga player that practices with us has them on order at Stiga's, but not received them yet, and no info about actual availability either."
434,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Which two online shops?
435,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"http://www.tabletennis11.com Both rubbers listed as ""new"" but when you click on them they are ""coming soon"""
436,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"schoeler-micke.de (now with all Genesis versions available and all Mantras on hold)contra.de (no Mantra, no Genesis S 2.2 red but all other Genesis versions)"
437,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe,"I have not used them on the same racket, but I use MX-P and have tried Sigma 2 euro. Sigma 2 euro first of has a softer sponge and overall softer feel. I don't think the throw angles are very different, but mx-p might be slightly higher. MX-P is a bit heavier. I also believe MX-P is a tiny bit faster and spinnier.Meanwhile Sigma 2 euro slightly easier to control."
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"Rising Dragon is a chinese rubber. It's probably classed as a hybrid because it's semi-tacky (topsheet looks very much like yinhe big dipper) rather than full-on tacky like a classic H3, and its sponge is modern and porous (I could believe it if someone said it was a japanese sponge - it's really nice) rather than rock-hard and solid.If you wanted to experiment with a move from ESN to chinese than Rising Dragon is a good one to try out for sure, but it's pretty expensive for what it is.A cheaper option - I've recently got hold of a sheet of Sanwei Target National (blue sponge). It's cheaper than Rising Dragon but is along the same lines - semi-tacky and porous sponge - and I wonder if they come from the same factory. I haven't had chance to try it out yet but the sponge looks really similar, while the topsheet feels similarly tacky but is a fair bit softer."
440,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,What is the price?
441,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Rising Dragon is €46 from TT11.Target National is £20 from eaching's ebay store (free shipping)
442,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"I have played with Rising Dragon once. The rubber is not very tacky, meaning that it much more felt as tensors rubber like Mark-V. Yes, it says hybrid on description but it is simply a combination of tensors with slight tackiness. Therefore, you have less spinny serves than those super-tacky Chinese rubbers. However, the good thing about Rising Dragon is that it is much controllable than chinese rubbers.In my opinion, I do not think Rising Dragon can replace boosted chinese rubbers."
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"Well, i was just about to replace my old Nittaku-DHS H3 with a Rising Dragon. The sheet has already arrived, but i just also received a h3 rubber unexpectedly a couple of days ago, so the RD's still gotta wait a bit.I'll keep you posted what i think of the replacement in a couple of weeks."
444,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,That would be greatSent from my iPhone using Tapatalk
445,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Anyone can compare H3 Neo and this yet yet?
446,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"It is cheaper, much cheaper at http://www.stalotenisui.lt/index.php...tegory&path=20Found that store about a month ago.Rising Dragon price is 31 euros"
447,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,If i were you i would just stick with whats safe. but thats just me
448,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,ive bought over 600USD worth of stuff from ttnpp... but i wouldnt be too sure about their national rubber... i bought blue sponged tg3 from them and it was great. mind though long deliveries
449,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,ok so i should go for PROTT
