,id,thread_title,reply_split,classification
419,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,"That advantage, for me, was more than compensated by GA8/50s handling in the short game, blocks, counters.",2
420,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,Were those in the same condition?,0
421,5f68727810fb22f7fce1f883,Gold arc 8 vs tenergy 05,Both top sheet and sponge deteriorates over time.,0
422,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,O7P is much faster and spinnier.,2
423,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I've tried O7P but not DNA.,0
424,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"O7P is definitely a solid rubber, it has that 'click' feeling when you hit which is awesome.",3
425,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,However O7P is a little bit lacking in grip if compared to tenergy or Rasanter.,1
426,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,This is why I'm a little bit hesitant.,0
427,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Really?,0
428,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I found Omega 7 to be one of the few with more grip than tenergy...,1
429,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"If that's the case, stay away from DNA.",0
430,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Although I do find the Pro topsheet a bit too soft, the DNA plays more direct.",1
431,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"If you want more grip, you might have to go tacky.",0
432,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Tibhar Hybrid K1 is excellent stuff.,3
433,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,that lack of grip is good for not sensitive to spin so u can counter easier dna idk at all,0
434,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I agree with above.,0
435,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,After playing O7P for a few weeks I was quite disappointed for its low spin.,3
436,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Control, feel and speed are all fine.",4
437,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,But spin is quite lacking compared to other rubbers at the same price range.,5
438,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"However, O7P is awesome if you want a rubber not too sensitive to incoming spin.",3
439,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You have to dig through the sponge in order to get spin.,0
440,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"The O7P is the opposite of O7A where even by just a thin brush, the O7A is spinny.",5
441,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Viscaria?,0
442,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,DNA M,0
443,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,why?,0
444,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Please explain,0
445,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I had chance to play Vicky + DNA PRO M on both sides and I think DNA PRO M is perfect on bh but on fh too soft, I had chance to play OA7 and OE7, OP7 and you can read here that I really like Asia because you can generate good spin with nice arc.",5
446,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"OE7 is good on bh but rubber is more for amateurs, safety shots, slower, forgive errors etc.",3
447,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Omega 7 pro is not very good on Viscaria and Omega 7 Pro is very good on Joola Quadri Aruna.,0
448,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Sometimes rubbers have different feeling on different blades and if you like your viscaria...,0
449,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,How do you know that OP does not like the same feeling as you?,0
450,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Maybe he would love O7P on viscaria and hate it on Joola Quadry Aruna.,0
451,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You probably shouldnt post subjective advices misleading people.,0
452,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I dont care.,0
453,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Tibhar match is as good as zhang Jike super zlc.,0
454,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Every thread looks like biased festival of sellin equipment from brands that someone get for free and have contract with them.,0
455,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You can buy brick 999 globe and like more than tenergy 05,0
456,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Subjective opinion?,0
457,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Yes.,0
458,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You still havent explained why you dont like O7P on backhand and why you like DNA M,0
459,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Mate it is all about your personal feel and opinion.,0
460,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Try bats from other players in the club, see what you like because that is all that matters.",0
461,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Omega VII PRO is more Forehand rubber it is fast with good control, with good grip, with very good feeling but when you make full swing it is really beast",3
462,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"DNA PRO M has less gears but easier to put rotation, easier to be agressive in shorter swing this is why i want more DNA PRO M than Omega VII PRO.",1
463,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,for me you can buy whatever you like so buy omega VII pro and dont make an uproar,0
464,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I see..,0
465,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Thank you for your insight,0
466,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I believe firmly that it is important to know what category and softness/firmness of sponge you need to play the kind of shots a player does given his/her impact.,0
467,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"O7P could be great for a player on BH, and I would play much better (hit faster, spinier shots) with a slower control rubber that is kinda on the soft side.",3
468,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Last tourney I had unboosted/unglued Nittaku Hammond (the old school inverted rubber) in 2.0 on BH and was simply a beast of BH the last tourney.,0
469,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I could give my bat and rubber to another player my levels and that player may so hate on the entire bat.,0
470,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"It comes down to how you make impact and what shots you are trying to do, then knowing what is more suitable.",0
471,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,it is next to impossible to say that without having been around a player and be on the other side as the player tries different rubbers on same blade and you feel and see what that player is doing.,0
472,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"It isn't so cut and dried as asking if this rubber is ""better"" for FH or BH.",0
473,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Watch Dan and Tom as they do video reviews of equipment.,0
474,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,ALWAYS it is a DYNAMIC test of the shots they do with their kind of impacts.,0
475,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Man he can put every rubber on different blade and take 2-3 days to know how equipment work this is dynamic test ?,0
476,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,no pressure and you can play whatever you want with superstar just to show how well rubber is working on 20 minutes video.,0
477,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,If someone have in his signature Rasanter 47 what kind of rubber will be better for him?,0
478,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I don't like answers what is better blade , rubber whatever because everything works different with different place.",0
479,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I like playing in small gym so I have different vision than guy who was in the big hall and have more feeling with the bigger places.,0
480,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Next.,0
481,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I put words from yogi bear, and wait for responds.",0
482,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Why you don't write this ""impact"" knowledge "" when famous guy wrote a review and put words like- typical power forehand rubber.",0
483,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Why?,0
484,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Because it's business.,0
485,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,So for me DNA pro M is more like Rasanter 47 big brother than OP7 because its not from the same place factory so I know something more than this is better because it's better and that's all,0
486,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Xiom Omega 7 Pro is good rubber but I think V Tour is their best work and this is only my word.,5
487,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I know my kind of impact (how I strike the ball) and I am not great with a firm sponged dynamic rubber in most shot situations, except for couterlooping medium to fast loops... then I am boss... but have significantly harder time doing the other tasks I do more frequently.",0
488,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That is my FH wing.,0
489,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"My BH wing has a lot of variety of shots possible, but at the end of the day, softer dynamic rubbers, or slower older softer rubbers give me more consistency in landing percentage and my power shots on that wing do not lack power or control.",0
490,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I just don't get the same easy spin and control with the modern firmer sponged dynamic rubbers (think Tenergy, O7P)",0
491,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That is a quick summary of my kind of impact that I understand about myself.,0
492,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I am basically a get it into the topsheet gentle-like and accelerate kind impact hitting guy... that means a topsheet with a pimple structure that is easy to bend pips/wrap topsheet around ball and a softer dynamic sponge (or a linear one on low/med end) is my sweet spot.,0
493,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Understanding that about myself helps me select equipment that works for what I do.,0
494,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I think this kind of understanding of self is important.,0
495,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I have tried both O7Tour and DNA Pro M...,0
496,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I did not like either for my general FH...,0
497,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I did not like either for my BH... but that was ME and my opinion about what was suitable for my way of striking the ball.,0
498,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"When I am in person with someone in the club, I have them go through several different dynamic shot situations.",0
499,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I see how they open vs underspin slow, how they open fast, how they drive, how they push, how they do topspin to topspin at and away from table, how they block passively and actively.",0
500,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I see and feel what they did.,0
501,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I have them trout several different classes of equipment and rubbers and sponge hardness and can see quickly the improvement or degrade in quality.,0
502,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That is how you I can get someone to realize the class of equipment suitable for them.,0
503,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Just about every maker has one or three of every class and some are equal, some similar, some better or worse.",0
504,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Just because someone has a certain rubber on their sig doesn't mean it is the perfect rubber for them on that wing... if it was, why would the player change it?",0
505,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,It is very well know what is similar to Rasanter 47... MX-K is the first rubber to come to mind with similar properties on the low to medium impacts.,0
506,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"O7P is in a similar class, but a different rubber altogether.",0
507,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"There are so many rubbers and blades out there, it is literally impossible to test them all.",0
508,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"If you understand the basic properties of certain blades and the rubbers, you have an idea of how will play and what is suitable for yourself or a certain player.",0
509,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,TTD member erm is probably the forums largest EJ and it is not even close - no one is even 10 times as close.,0
510,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That dude used to maintain an ARSENAL of a thousand plus blades... for years.,0
511,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,He knows every blade maker of significance in the WORLD.,0
512,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,He had the original makers RECREATE Stellan Bengston's old blade and gifted it to Stellan in Calfornia.,0
513,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,erm comes to the club daily with a dozen combinations of blades and rubbers and tries them ALL.,0
514,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"despite that, he MIGHT have tried 10 percent of all possible combinations over the couple decades since he returned tot he sport.",0
515,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,He will tell you the same things I have said about equipment selection and probably say it easier and better than I do.,0
516,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Since so many posts about equipment are fanboy posts or players inquiring about equipment that is obviously not suitable for them, erm had quickly opted to not get involved in discussing equipment.",0
517,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Why would he?,0
518,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Most folk would try to not believe him or get into a pointless argument... when they are .2% qualified to discuss equipment than he is.,-2
519,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Maybe I can get him to talk in this thread briefly about the concepts he holds important just to make it a public record for service to TTD members.,-2
520,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Stuff like this happens a lot on forums.,-2
521,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"(Professional TT people come on to talk, and quickly, the USATT 1200 armchair captains try to tell the pro they are wrong and what not) Anyone who used to post on about.com remember when Werner Schlager himself came on the forum to discuss an aspect, and suddenly, he met with a lot of baseless criticism?",-2
522,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Then you never heard from him on the forum.,-2
523,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"KB, I think you make an important point about the play venue... the floor surface, the sub-surface, the altitude, humidity, and the table itself (also the paint condition).",-2
524,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,They are all large factors and not so many players are aware of that and do not know how (or are just not intuitive enough) to adapt to them.,-2
525,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Myself, I was never good enough on my FH impact to use a tour version of any omega series rubber... on BH, even if I could make all the shots, my percentage and quality was simply better with a slower, more control oriented rubber.",-2
526,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Until I ran into erm in California, I did not have half my current understanding of how to go about evaluating the different aspects of equipment.",-2
527,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,You should read my reviews again.,-2
528,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I always say if what stroke or ball contact method the rubber is good at,-2
529,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Actually, DNA and Omega rubbers are from the same place and factory.",-2
530,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Both from ESN factory in Germany.,-2
531,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Echte is right.,-2
532,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,There is no such thing as the perfect rubber.,-2
533,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"In fact, I would go as far as to say there is not too ""much"" difference amongst modern rubbers all together.",-2
534,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Knowing the basic properties, which only comes with trying many different rubbers should be enough for you to make a decision.",-2
535,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,As for basic properties of these 2:,-2
536,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,The O7P has a noticeably softer topsheet and slightly softer sponge than DNA M. Meanwhile the DNA M has a softer topsheet than older generation ESN rubbers.,-2
537,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That should be enough objective information to determine which you would like more.,-2
538,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Personally, I prefer the opposite of Der Echte.",-2
539,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I lean towards the hardest rubbers (both topsheet and sponge) on hard and stiff blades.,-2
540,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Even the lightest hint of ""mushiness"" is a turn off for me.",-2
541,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,That's why subjective reviews can go either way.,-2
542,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,As for the OP.,-2
543,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Having used both for about a month, objective: springiness, grip, and durability goes to O7P.",-2
544,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Subjective: I prefer the DNA because it feels more direct/precise.,-2
545,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I also much prefer the O7 Asia and DNA H to their medium versions.,-2
546,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Hi Yogi, what about o7hyper on backhand?",-2
547,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"I've never tried tour, but I've tried Asia.",-2
548,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Asia feels too hard on backhand for me.,-2
549,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Not too hard to the point of unplayable, but it's not to my liking.",-2
550,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Asia is 50 degrees and Hyper is 55.,-2
551,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I think if you find Asia is too hard and Hyper is 5 degrees harder (this is hardness difference between O7E and O7P) then I think might feel like it is too hard despite the factory boost.,-2
552,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Hyper is very hard and feels like a 41 degree Hurricane 3 in the backhand.,-2
553,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,It is a high performance rubber that needs high level of skills.,-2
554,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I am settled with the O7A as a bh rubber,-2
555,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Why do you prefer O7A over o7p?,-2
556,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"In practice it feels better, but Im afraid in real match where you dont always get perfect timing it might be too hard?",-2
557,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,Because 07A still has some topsheet softness left and I prefer it to have better control than Hyper.,-2
558,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I may have spinnier pushes and loops with Hyper but I have better ball control with O7A.,-2
559,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"no yogi, Asia vs Pro on backhand.. Why do you prefer Asia on backhand instead of Pro?",-2
560,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,"Oh sorry, i did not see the O7P.",-2
561,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,O7P seem to soft for my BH.,-2
562,5f68729c10fb22f7fce1f898,Need a new BH rubber: O7P vs DNA Pro M?,I brush a lot so i like a harder rubber.,-2
563,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,I use skyline tg2 neo for both forehand and backhand on a pg7 shakehand.,0
564,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"It produces huge spin, but speed-wise you must have excellent forearm acceleration on your loops to get the best out of it.",3
565,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,It starts off with high throw but will gradually lower to medium-low.,4
566,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Initially out of the packet, it is very tacky but after my first time cleaning it, it lost most of the tack.",4
567,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"If you are a mid-distance looper, this rubber is not for you- it is a monster in the close game but when I take a step back my loops fly into the net because of the low throw.",4
568,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Blocking is good, lands on the table most of the time.",4
569,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"If you have any questions, just ask and Ill do my best to answer it.",0
570,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Hey thanks for the thoughts!,0
571,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Unfortunately, I'm asking experience from fellow penholders, but yeah, thanks?",0
572,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Revival!,0
573,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,So... anyone between 7 years ago and now have any input on H3 Neo vs. TG2 Neo?,0
574,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,My impressions are (TG2 vs. H3) that TG2:,0
575,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,-Has lower throw angle and thus smaller margin for error.,2
576,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,-Has more Spin potential (especially at harder shots); H3 seems to be generally spinnier in low input shots.,2
577,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,-Is a bit slower overall but has a higher ceiling for bottoming out this potentially can be faster/spinnier with the right stroke.,2
578,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,-has better feel for me; I can keep my pushes lower and place most shots with more accuracy as long as I’m taking care of the lower throw.,2
579,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Anyone else?,0
580,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Sent from my iPhone using Tapatalk,0
581,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Agree with all your points.,0
582,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,At the amateur level many people including myself aren't trained to unleash the top speed/spin of TG2.,0
583,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Therefore I usually played worse with TG2 than with H3.,1
584,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"When I just start training with full energy, I train with TG2.",0
585,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,My topspin is clearly too much for many club members.,0
586,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,So what do you end up playing with now?,0
587,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,TG2 or H3?,0
588,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"It’s so true, the harder you engage the rubber/sponge, the better it feels and the better the results.",0
589,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Is that a good thing?,0
590,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"Teaches me to be aggressive, but I need to find that balance of controlled power.",0
591,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"In any case, TG2 is more fun for me to play with than H3.",1
592,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,The feeling and almost “specialty” characteristics of it... just kind of cool for me.,0
593,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,Sent from my iPhone using Tapatalk,0
594,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,"I have used both Hurricane 3 NEO and Skyline TG2 NEO, mostly the softest (H39) sponge.",0
595,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,H3N tends to go long for me often.,3
596,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,TG2 is a little bit slower and better control I think.,2
597,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,I actually tried Yinhe Big Dipper and have stuck to this since last autumn.,0
598,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,It gives me a little more control than TG2 and still makes my loops vicious.,2
599,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,I have used all the common DHS rubbers.,0
600,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,DHs H3 Neo is my prefered rubber with H2 Neo being second.,1
601,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,H2 Neo works well for the BH but right now I have H2 Neo mounted on the FH of my Firewall+ paddles that I use for push blocking.,3
602,5f6872e710fb22f7fce1f8af,Skyline TG2 NEO vs Hurricane 3 NEO,H2 works well enough for close to the table play.,3
603,5f6872f110fb22f7fce1f8b6,DHS Hurricane 3 National (Blue Sponge) vs the NEO version of it,"First of all, do you know you tried real Hurricane 3 National?",0
604,5f6872f110fb22f7fce1f8b6,DHS Hurricane 3 National (Blue Sponge) vs the NEO version of it,There are a lot of fakes our there and you can check with the serial code on the bacl,0
605,5f6872f110fb22f7fce1f8b6,DHS Hurricane 3 National (Blue Sponge) vs the NEO version of it,"Well, you know how they say that the real one is available just for the Chinese national players.I did not check the serial code but even if I got a fake one, I am interested to find out if there is a big difference between the normal version and the NEO version of this rubber.",0
