,id,thread_title,reply
405,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,"Personally,I would prefer harder rubbers for both forehand and backhand"
405,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,Sent from my SM-G920F using Tapatalk
406,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,I prefer European rubbers
406,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?," Generally in my opinion, they are more forgiving then the chinese rubbers"
406,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?, However once you are able to control the chinese rubber they play amazing and generate slightly more spin compared to the European rubbers
407,5f6877c064fe8d59b1ff5504,What do you prefer? Chinese Rubber vs European Rubbers?,Donic european rubbers are best for me
408,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Hi Sakumi, I've used Hurricane 8 for about 2 months now and it is really good for close and mid-range topspins"
408,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"As for Hurricane 3 Neo, i do not know because i haven't tried it beforeAnyway, what i want to tell you is that if you want to use Hurricane 8 or 3 Neo, you have to use a bit more strength compared to when using european rubbers and that you need to make small changes in your technique because from what i heard from the others who used chinese rubbers before, they had shoulder pain and etc when using it But well in my case, im fine with the rubber i haven't had any injuries yet so dont be too scared to try *** Also, not to forget that Hurricane 8 or 3 Neo is a hard rubber unlike other european rubbers so if you dont like hard rubbers i wont recommend it to you***For BH, you need to be more specific in what type of rubber do you wantHard or soft? (most prefer soft european rubbers) but well you dont have to go for what others prefer but im just recommending a soft one because with BH soft rubbers are catapult like and helps you make the BH a lot easier If you want recommendation for BH rubbers, please provide more info on what type do you want? fast or normal speed? Spinny or just speed? Because from what you said, every rubber is good at flicking and etc it just requires skills so yeh please be more specific Cheers!"
409,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,I played both rubbers and I must say that hurricane 8 is better than 3 neo on hard varnished blades
409,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," Neo works good on flexible blades, also this rubber maintain much longer tackiness than hurricane 8"
410,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"I had them both on ZJK ALC and wood blades, H3 (the commercial version) on ZJK ALC was a disaster specially in the short game, very sensitive to incoming spin"
410,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, It was a bit better on wood blade but I didn't play with it for longer times
410,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, H8 on the other hand was better on both blades
410,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," However, and I'm not sure if this a good thing or not, both requires a perfect stroke and more effort (a large hand swing)"
410,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," the downside is that I lost many matches because of that but the positive side of the story is that it made things easier when I revert back to european rubbers, I might even say it accelerated my development in FH topspin"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"iamvtwo, thanks for your reply"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, I am currently using the hurricane 2 on my FH so i have experienced the hard rubber etc
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, and I would like to upgrade cuz I don't feel like it is very consistent with its trajectory and the speed isnt good enough
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," A for the backhand rubber, I am looking for a softer sponge which can spin well and can create power and spin when needed - many gears"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," I like to open the game up with a fairly quick flick and after that the shots with the backhand will mostly be close to the table(powerful) or mid range(controlled), never far away"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, I read somewhere that many pros are using non-tacky or very un-tacky rubbers on their backhand but seeing as i've only used tacky rubbers i'm a bit wary to how it will play
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," Tenergy is quite popular on the backhand but slightly too expensive, could u suggest any for cheaper?At the moment I'm using a stiga infinity vps v as my blade"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Musaab, are you saying that a bigger stroke is needed when using the hurricane 8? Do you know what the pros an cons are to both rubbers e"
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,g
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, where it excels (close to the table or 
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,)
411,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Thanks for the replies!
412,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Stiga Genesis S for your backhand- i have posted review on here to read
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"I'm no expert by any means , I play close mid-range myself which I assume you do the same, I think we have the same style since I like to open by a chiquita (flip) on my backhand too"
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," With time I adapted to both Hurricanes but one problem always been there , lifting backspin , always extremly difficult and when I play against a defender it is just the mission impossible"
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," If you are somehow satisfied by H2 and you want an upgrade, H8 is more consistent in my opinion"
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," for the backhand I used to play with T80 FX and T64, it was quite fun, however blocking heavy spin is kinda difficult with the spring sponge"
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," I recently came accross these Tibhar Aurus variations (sound and soft) and I like it alot, light weight rubbers with very decent power and feeling"
413,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, rememeber Tenergies and hurricanes are somewhat heavy
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Hi Sakumi,what is your setup at the moment?Wooden or composite blade?For me, the H3 Neo (39 deg prov"
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,) suits my playing style in combine with the ALC blade
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Since the rubber quite heavy, it's better to choose rather heavier blade >90g"
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,It depends also on your technique; european technique should use softer sponge eg
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Hurricane 8 or Hurricane 3-50
414,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,For BH rubber I would suggest DHS Skyline 3-60
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Well if you want an upgrade to your H2, H8 or 3Neo would both be a good choice"
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"But well i would say H3 or H3Neo would be a better upgrade if you're used to H2 When compared H3 neo and H8, the H8 is slightly softer and has less tackiness so that's mean less spinny than H3 neo and also that means it gives you a bit more of control when playing even if you just start to use it H3 neo would be close to H2 just that its a lot faster and low ball trajectory"
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," So, i would say H3 neo would be a better choice but well you can have a try with H8 you might like it better who knows? As for your BH, From what you described above i think Tibhar Evolution MX-S or MX-P would be great and it is similar to Tenergy 05 but doesnt mean its the same as T05"
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,the feelings and touch is of course different from t05 as this is a medium hard rubber and its jus that the spin and speed of this rubber matches and is similar to the t05
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Most people choose it because it is similar to T05 and is half the price of T05 with much more durability
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Im currently using Omega V Pro and it is also similar to T05 in my point of view but it is slightly slower and less spinny but it has an incredible good control with high arc that helps to reduce errors or reduce hitting the ball into the net
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Well it worth the try and im actually liking it
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," **Also about the H8 and bigger stroke, there is no need to do a bigger stroke with H8 or full body stroke thats just what the chinese pro players does but i wouldnt recommend you to do so the chinese pro players do it because they were trained and used to that playing style but if you do it it will be a disaster because you dont have the reflexes like them, you cant recover for the next shot because you're not used to it and it requires incredible footwork to do so"
415,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," SO IF YOU WANT TO DO THE FULL BODY STROKES LIKE THE PRO CHINESE PLAYERS, YOU NEED TO WORK REALLY HARD ON YOUR FOOTWORK AND ATHLETICISM***"
416,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"LIKE I TOLD YOU IN MY FIRST POST, you need to provide me with more info on the type of rubber you preferLooking at pro players equipments is good but you should look for whats good for you rather than looking whats the pro uses and try to use it For example: Tenergy, I used tenergy for about 3 months but its not for me The rubber is too soft for me and it is really hard to adapt to these kind of rubber after using harder rubbers You see tenergy is not for everyone"
416,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, and you requires a lot of skills in order to use it
416,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Sorry to say this but i can already imagine you struggling using Tenergy after using a hard rubber on BH because it was the same for me
416,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," So, for now, for your BH, if you want a really fast rubber with medium amount of spin go for Stiga rubbers Stiga rubbers are really fast but kinda lacks in control but you'll get use to it in a short amount of time If you want a control with medium fast and medium spin, i would say try out Xiom Omega V Pro that im using It would worth your try and check out TTD channel on YouTube and check out their rubber reviews videos or search for reviews on specific rubbers in the equipment reviews i bet that will help you a lot Cheers! Good Luck!"
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,IMO the difference between the two is the technique or approach
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, If you like to loop the ball hard or spin the table that is H3 on the other hand H8 requires a more relaxed approach and really fine brushing if you loop the ball hard this is where I notice the slippage
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, The H8's sponge is more active than the H3 so expect it to be bouncier and one thing I noticed is that the H8 is comparable to a H3 provincial especially the higher quality of topsheet and the active sponge
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Lifting backspin is easy in H3 chinese style stroke and even easier in H8 if you can maximize the tacky topsheet and the active sponge
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Next week I'm gonna go back to H3 because the H8's slippage on hard shots is really annoying
417,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, 
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Roger, currently I'm using the stiga infinity vps v which is a wooden blade"
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,I think
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," On my FH I'm using the H2, which is what I'm mainly looking to upgrade, and the friendship/729 Higher 3 on my backhand which is quite good"
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, I was just wondering what other people were using which could influence my decision for a BH rubber in the future
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Thanks for the detailed reply iamvtwo
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, I did use tenergy 05 on my friend's bat for about 30 mins and tbh I found it really hard to control the trajectory of the ball due to it being very soft
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, The Tibhar Evolution MX-P and Xiom Omega V Europe looks very interesting
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, I will consider them both in the future when I want to replace my old one
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"From reading all the comments about H3 neo and H8, I'm starting to lean towards the H3 just due to the precise stroke and technique you have to use (Sometimes my stroke can be off) as well as it sounds like the H3 is more direct in the positioning of shots"
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, I have been looking at chinese players equipment because I feel a closer resemblance to their playstyle and I have realised that all have chosen the H3 over the H8 (disregarding different edition like national)
418,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Why is this?
419,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"The Joola Maxxx 400 also caught my eye for a potential BH rubber, what are your opinions?"
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Sakumi, I would stay using tacky chinese rubbers, since you're already familiar with them"
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," The modern ESN rubbers (Tibhar Evolution, Xiom ) are quite different to play"
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,The chinese rubbers are also not expensive
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Why don't you try H3 Neo first for the FH? I would suggest you to get the 39 deg sponge first to feel the difference (Try first the commercial one here: http://ttnpp
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,com/store/dhs/277-neo-d
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,abeling-6
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"html )H8 uses different sponge, more like european one"
420,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8," Too soft and mushy for meEspecially with the 40+ balls, tacky chinese rubbers can produce more spin (with the right technique)"
421,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,Do you know any websites that allow you to select the degrees other than that website? It will take 3 weeks for it be delivered
421,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, The company I'm currently looking at is Teessports
421,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,How much of a difference does untacky rubbers make ball compared to tacky rubbers?
422,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"The difference is very high, counter topspins even against tenergy rubber"
422,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Besides you'll have a very good control short game ( serve, return of serve, ball placement "
422,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"), But keep in mind that these rubbers are NOT suitable for smashing, only for thin brushing top spin with the forward movement and wrist snapping"
422,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, Unfortunately this is the only website for the commercial H3 Neo with sponge degree selection that I know
423,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"""But keep in mind that these rubbers are NOT suitable for smashing, only for thin brushing top spin with the forward movement and wrist snapping"
423,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"""Are you talking about tacky rubbers here?"
424,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Yes, I'm talking about tacky chinese rubbers esp"
424,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, H3 Neo
425,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8,"Ok thanks, that helped me in supporting my basic understanding of tacky and non-tacky rubbers"
425,5f6877d964fe8d59b1ff5514,Hurricane 3 neo vs Hurricane 8, 
426,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Hi Gezim the rubbers have not been released so I don't think no one has any idea just yet
426,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, My thinking is that the Genesis will have more of a Chinese playing characteristics whereas the Mantra will have a Euro style
426,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, Will soon find out 
427,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Thanks Dan
427,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, I was looking to buy new rubbers and in Germany i think they are available in stock at some retailers
427,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, Maybe i have to risk this time with Genesis and become a test men myself
427,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,P
427,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,S
427,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, this is a costly test assuming the rubber prices hahaha
428,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"Hi Gezim, oh I had no idea they were out already in Germany"
428,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, I think shops have preorders etc
428,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis," Haha yes you might have to be a test man, users will wait your opinion"
428,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, I will be reviewing them with Tom over the coming months so I can keep you posted
428,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, But that could be to long for your patience hehe 
429,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,How do you find your Rosewood VII with the Airocs Gezim and what are you hoping for from your new rubbers?
430,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Rosewood and airocs are perfect match
430,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, Not only for me but for my friends too
430,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, several from us have rosewood V or VII and airocs and Airoc astro
430,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis, One of them has your blade and it is very satisfied
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Mantra and Genesis rubbers are listed in two large online shops
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis," One of them lists both series as available in 7-14 days, which seems optimistic"
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,The other claims to have Genesis M in stock in 2
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,0 red and black (but not 2
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"2), says nothing about Genesis S and does not expect Mantra before mid-July"
431,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"The Stiga player that practices with us has them on order at Stiga's, but not received them yet, and no info about actual availability either"
432,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,Which two online shops?
433,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,http://www
433,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,tabletennis11
433,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"com Both rubbers listed as ""new"" but when you click on them they are ""coming soon"""
434,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,schoeler-micke
434,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,de (now with all Genesis versions available and all Mantras on hold)contra
434,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,"de (no Mantra, no Genesis S 2"
434,5f6877f964fe8d59b1ff5525,Stiga Mantra vs Genesis,2 red but all other Genesis versions)
435,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe,"I have not used them on the same racket, but I use MX-P and have tried Sigma 2 euro"
435,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe, Sigma 2 euro first of has a softer sponge and overall softer feel
435,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe," I don't think the throw angles are very different, but mx-p might be slightly higher"
435,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe, MX-P is a bit heavier
435,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe, I also believe MX-P is a tiny bit faster and spinnier
435,5f6877fa64fe8d59b1ff5526,Mx-p VS Xiom Sigma 2 Europe Europe,Meanwhile Sigma 2 euro slightly easier to control
436,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Rising Dragon is a chinese rubber
436,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," It's probably classed as a hybrid because it's semi-tacky (topsheet looks very much like yinhe big dipper) rather than full-on tacky like a classic H3, and its sponge is modern and porous (I could believe it if someone said it was a japanese sponge - it's really nice) rather than rock-hard and solid"
436,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"If you wanted to experiment with a move from ESN to chinese than Rising Dragon is a good one to try out for sure, but it's pretty expensive for what it is"
436,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,A cheaper option - I've recently got hold of a sheet of Sanwei Target National (blue sponge)
436,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers, It's cheaper than Rising Dragon but is along the same lines - semi-tacky and porous sponge - and I wonder if they come from the same factory
436,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," I haven't had chance to try it out yet but the sponge looks really similar, while the topsheet feels similarly tacky but is a fair bit softer"
437,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,What is the price?
438,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Rising Dragon is 46 from TT11
438,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Target National is £20 from eaching's ebay store (free shipping)
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,I have played with Rising Dragon once
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," The rubber is not very tacky, meaning that it much more felt as tensors rubber like Mark-V"
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," Yes, it says hybrid on description but it is simply a combination of tensors with slight tackiness"
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," Therefore, you have less spinny serves than those super-tacky Chinese rubbers"
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," However, the good thing about Rising Dragon is that it is much controllable than chinese rubbers"
439,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"In my opinion, I do not think Rising Dragon can replace boosted chinese rubbers"
440,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"Well, i was just about to replace my old Nittaku-DHS H3 with a Rising Dragon"
440,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers," The sheet has already arrived, but i just also received a h3 rubber unexpectedly a couple of days ago, so the RD's still gotta wait a bit"
440,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,I'll keep you posted what i think of the replacement in a couple of weeks
441,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,That would be greatSent from my iPhone using Tapatalk
442,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Anyone can compare H3 Neo and this yet yet?
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,"It is cheaper, much cheaper at http://www"
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,stalotenisui
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,lt/index
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,php
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,tegory&path=20Found that store about a month ago
443,5f68781f64fe8d59b1ff553c,Yasaka Rising Dragon vs Chinese tacky rubbers,Rising Dragon price is 31 euros
444,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,If i were you i would just stick with whats safe
444,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, but thats just me
445,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,ive bought over 600USD worth of stuff from ttnpp
445,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, but i wouldnt be too sure about their national rubber
445,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, i bought blue sponged tg3 from them and it was great
445,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, mind though long deliveries
446,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,ok so i should go for PROTT
447,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,You should just pay more attention while reading cause i bet you will not find a single NEO word in the ttnpp national and i know you can't cause it is the old speed glue version
447,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, That s why it s 55 USD
447,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, i bought about 6-7 nationals from ttnpp in last years and every single one was very good
447,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, If you boost the old version and the Neo version the old version will be slightly faster but slightly harder to control too
448,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,Thanks
448,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, I will boost it but i prefer more control
449,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,"Yeah i do too and i love chineese tacky rubbers but not so much to pay extra 45 USD and for that small of a difference, maybe blue sponge version is better don't know never played it"
450,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,http://prott
450,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,vip020
450,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,net/Product-Deta
450,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,oH3BlueUntuned this one its not too expensive comparative with yours
451,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,Yeah it s not but it s out of stock for about 2 3 months now 
452,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,you rubbers how much degree they have?
453,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,You can actually see that in the user panel info but firstly i tried 39° and after tuning it was a bit too soft so since then only 40
454,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,for you what is the biggest difference between H3 commercial and national?
455,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,"I am afraid i can't help you in this regard, last time i played commercial h3 neo was 3 years ago and it was not boosted"
455,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, My hitting power was not that great back then 
455,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, so i found that rubber difficult to use
455,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, Since then i was workoing out in a gym a lot so I would have to play it now to really tell you unbiased difference
456,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,thanks no problem
457,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,Does anyone recently buy some stuff on TTNPP? I bought something 2 weeks ago but it has not been shipped yet
457,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, I don't know what the problem is
457,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, Do I dispute this problem on Paypaal?
458,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,no
458,5f68783d64fe8d59b1ff554f,Ttnpp vs prott," i was ordering the last 2 months from ttnpp without problems, i had to wait like 3 weeks for 1 order to europe"
458,5f68783d64fe8d59b1ff554f,Ttnpp vs prott," it should come, wait at least another week!"
459,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,Thanks for the quick response
459,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, I have ordered from there once 3 month ago without problems
459,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, But the difference is that I haven't even got tracking number and I haven't got any email from them
459,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, I should wait another week before disputing
459,5f68783d64fe8d59b1ff554f,Ttnpp vs prott, Thanks though
460,5f68783d64fe8d59b1ff554f,Ttnpp vs prott,i ordered like 5 days ago and they just send me an email with: your package has been send but no number neither
