,id,thread_title,reply_split,classification
645,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,I use Mantra M red in max on forhand on a Sanwei Fextra blade.,irrelevant
646,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,And im really impressed about it.,irrelevant
647,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"I tried ALOT of rubbers maybe about 10 rubbers like Tenergy 05, Razka 7, Andro Rasanter R 47 and so on.",irrelevant
648,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,But with Mantra M i really enjoying playing.,descriptive
649,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"I can hit all over the table with it, theres no limit with it.",descriptive
650,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,The spin is amacing in opening loops with a lower speed but ALOT of spin when i brushes the rubber.,descriptive
651,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,In serving its Fantastic.,descriptive
652,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,For my style of playing its the BEST fh rubber ever.,descriptive
653,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Im hoping it will never go out of production,irrelevant
654,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Can you say more about the difference between rakza 7 and Mantra M ?,irrelevant
655,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,I hesitate between both,irrelevant
656,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,GoldArc should be somewhat spinnier but i like the Mantra M as a bh rubber better because it is not spin sensitive abd it is more bouncy.,comparative
657,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,I really fell every Ball on the racket crisp and controlling both active and passive shots with Manta M.,descriptive
658,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,The rubber doesnt surprice you wtih catapult effect.,descriptive
659,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"You get power in your shots if you want to attact no tensor in it, whitch i really like.",descriptive
660,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Razka 7 is also a okay rubber.,descriptive
661,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Much more spin sensitive than Mantra M.,comparative
662,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Thinking Razka 7 is a older type of modern rubber.,descriptive
663,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"Mantra M is japanese made, GA8 is german made.",descriptive
664,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"Just by that it is easy to say Mantra is more linear, has better topsheet and lasts longer.",comparative
665,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"I somewhat like this reasoning from principles, but still don't subscribe to its conclusion.",irrelevant
666,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Not sure about that.,irrelevant
668,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"But I thought the Mantra M was a different beast altogether, up there with tenergy05 (and quite similar in the Made-in-Japan style playing characteristics).",comparative
670,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"that's ok. From my experience, it is mostly true though.",irrelevant
672,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"I think I glued on my GA8/50 early july, and am nearing that mark (with about 10-12 hours of play in a good week).",irrelevant
673,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"You did rouse my interest in Mantra, but I'm not done with my little infatuation with a hardish FH rubber just yet so might give Mantra H a thought or two.",irrelevant
674,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Hopefully I'll come across somebody playing it.,irrelevant
675,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Mantra H is actually a pretty decent rubber for fh.,descriptive
676,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,It is faster than a lot of esn rubbers.,comparative
677,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,I like it as a bh rubber.,descriptive
678,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,It packs a punch.,irrelevant
679,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Even more of a punch than GA8 at 50º does?,irrelevant
680,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,That's already quite punchful to me.,irrelevant
681,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,But that's not what I like most about it.,irrelevant
682,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"The best part (to me) is not the availability of the high gears, but the lack of bounciness in the lower gears.",descriptive
683,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"I do get to blast past my opponents with quality shots, true, but it's the reliability I get in the short game that seals it for me.",descriptive
684,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Tight and spinny short pushes if I want them to be.,descriptive
685,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,This helps a lot.,irrelevant
686,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Is Mantra (esp.,irrelevant
687,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,H) like that also?,irrelevant
689,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"Without having as much xp as you folks, I would say short game is where I find the mantra (M in my case) a bit lacking.",descriptive
690,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"It is a fast rubber and as long as you have confidence in your strokes you can definitely go quite far with it (especially on flat hits when you manage to get a bit of high ball back), but the short game requires a very good touch to be efficient (especially in 2.1mm).",descriptive
691,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"I personally use it as a fh rubber, paired wit a 2.2mm genesis 2 M in the backhand, which I particularly like.",irrelevant
692,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,I know quite a lot of players that has replaced T05 with Mantra M and are super happy with it.,irrelevant
694,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,"To be honest, Mantra H's speed is more on the Bryce Speed range so it is not surprising that people find it too fast.",comparative
695,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Mantra is not made by chinese DHS ?,irrelevant
696,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Nope.,irrelevant
697,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,DAIKI Japan.,irrelevant
698,5f68739df57afe037caed073,DHS Goldarc 8 vs Stiga Mantra M,Forgot the new company name.,irrelevant
728,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Not sure, but I think Asia is with a tensor sponge and not tacky topsheet.",descriptive
729,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,If you like the H3 feel maybe Xiom Vega China is what you're looking for?,irrelevant
730,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Thanks @RidTheKid,irrelevant
731,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I have tried Vega China.,irrelevant
732,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,It's a great half tacky rubber Xiom produced.,descriptive
733,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Nice control and good spin.,descriptive
734,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I just feel it lacks the powerful kick H3 has when you do power loop.,comparative
735,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,So I thought the high end Omega VII might offer a better sponge.,comparative
736,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,And when they released the O7 Asia I naturally speculated the topsheet might be tacky.,irrelevant
737,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Sent from my PAR-LX9 using Tapatalk,irrelevant
738,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"You can try with a Jupiter II 40 deg boosted, or a 38 without boosting, is a very nice rubber.",irrelevant
739,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Actually, vega china is faster than h3 and needs lesser effort.",comparative
740,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"With O7A, you will have a fster rubber but somewhat lesser spin on pure loops.",comparative
741,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"With powershots away from the table, it outclasses H3.",comparative
742,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,A boosted battle 2 39-40 hardness and boosted 2 layers would do the trick.,irrelevant
743,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Alot more gears and more spin than H3.,comparative
744,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Interesting.,irrelevant
745,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I have played Battle 2 before without boosting.,irrelevant
746,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,The spin is mediocre compared to H3.,comparative
747,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Control is ok and power is good.,descriptive
748,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I dumped my Battle 2 after two sessions.,irrelevant
749,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Sent from my PAR-LX9 using Tapatalk,irrelevant
750,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Yogi,",irrelevant
751,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,It sounds like you find vega china to be as good as H3.,comparative
752,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,So what is the reason that keeps you from using it instead of H3?,irrelevant
753,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Thanks for your opinion.,irrelevant
754,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I've used Battle II provincial.,irrelevant
755,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I think Battle II is a bit overrated and I would stick with H3 which has a solid track record after many years in the market.,irrelevant
756,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"If a person's style suits Chinese tacky rubber, I'd say look no further than H3/H3N provincial.",descriptive
757,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Forget any other tacky rubbers or hybrid euro/Chinese rubbers out there because they really just don't live up to H3 at the end of the day.,irrelevant
758,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Get the 39 (40 if you are very well advanced, 41 if you are insane) degree in hardness and boost it a couple of layers and you are set.",irrelevant
759,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Omega VII Asia would be a modern tensor rubber that plays completely differently from H3.,comparative
760,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"It may be slightly less bouncier and offers somewhat more control than other tensor rubbers, but it would never replace H3.",comparative
761,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Because I can control H3 way better.,comparative
762,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I am using vega china as a bh rubber now.,irrelevant
763,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"After the tackiness almost disappears, it is where the rubber is very good to use in the bh.",irrelevant
764,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"QUOTE=Jabugo;282248]Yogi,",irrelevant
767,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Thanks for your opinion.,irrelevant
768,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,[/QUOTE],irrelevant
769,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,[/QUOTE],irrelevant
770,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Thanks for your reply Yogi, I really appreciate your opinions.",irrelevant
771,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,So vega china with the tackiness worn off is good for your backhand.,descriptive
772,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,But then wouldn't that just be vega asia?,irrelevant
773,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Battle 2 is bad rubber.,descriptive
774,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,H3 neo is better after 6layers of Falco booster,descriptive
775,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,6 layers dafuq?,irrelevant
776,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,6 layers is nonsense.,irrelevant
777,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,2-3 layers is enough.,irrelevant
778,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Hmm .,irrelevant
779,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,.,irrelevant
780,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,.,irrelevant
781,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,For a 40degree one you just need 2-3 layers.,irrelevant
782,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,If you managed to a hand on the national 42 degree then you might need 6 layers.,irrelevant
783,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Sent from my PAR-LX9 using Tapatalk,irrelevant
784,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"I use 41 degree national and used 4 layers of Haifu black oil, the strongest booster.",irrelevant
785,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"I can tell you it was overkill, 2-3 layers would've been enough",irrelevant
786,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Not really, vega asia is softer.",comparative
787,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Vega china is at 54 to 55 degrees.,descriptive
788,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Also, i am just pointing out the initial tackiness wearing off.",irrelevant
789,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,It still has some tack to it but not as much as the time you removed it from its plastic cover.,irrelevant
790,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Thanks for your reply Yogi, I really appreciate your opinions.",irrelevant
793,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,[/QUOTE],irrelevant
794,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,For those who say Battle 2 Provincial is better than H3 Provincial are definitely low level players.,irrelevant
795,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,H3 has much better spin (like 2x of b2) and control.,comparative
796,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"However when boosted/speed glued properly, B2 Provincial is still playable and is a cheaper alternative than H3P.",comparative
797,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"I am currently using B2P right now, the other thing that I like from B2P is the strong glue between topsheet and sponge.",descriptive
798,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I use speed glue and reglue every time before I play.,irrelevant
800,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Never had any issues with bubbling or top sheet peeling off with my H3P.,descriptive
801,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I've boosted it twice now over a span of several months.,irrelevant
802,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Each time with three layers of FTL.,irrelevant
803,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I had one incident of bubbling with my H3 blue sponge.,irrelevant
804,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,According to Prott any H3 with blue sponge is more likely to develop bubbles after boosting.,irrelevant
805,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Sent from my PAR-LX9 using Tapatalk,irrelevant
806,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"I Thought, h3n prov was already boosted, if you add more boosting will be become in a nat rubber?",irrelevant
807,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,And if you get a commercial h3n and you boost it 6 times that rubber will be similar to h3n prov?,irrelevant
808,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I would rather boost a commercial non neo h3 which is really wonderful.,irrelevant
809,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Tony had advised me 3 yrs ago.,irrelevant
810,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,I have never tried that.,irrelevant
811,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"The old commercial non Neo H3, is it more tacky and spinny than the new Neo H3?",irrelevant
812,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Wow..,irrelevant
813,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Clearly you've tried a bad version of the b2 I guess.,irrelevant
814,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"And yes, it needs boosting to come alive.",irrelevant
815,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Have fun.,irrelevant
816,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,The sponge absorbs booster better and is much cheaper,comparative
817,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,You are in the wrong thread.,irrelevant
818,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Make your own and ask.,irrelevant
819,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Haha are you gonna put your office in rubber?,irrelevant
820,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,What kinda movie are you filming?,irrelevant
821,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Ok thanks.,irrelevant
822,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,That includes the old provincial without Neo?,irrelevant
823,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Sent from my PAR-LX9 using Tapatalk,irrelevant
824,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,That is the old non Neo H3 that i am talking about,irrelevant
825,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Yep thats right coz the topsheet is tinner then the orange version,irrelevant
826,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"a few options are Battle 2 provinal Blue Sponge boosted , pingpang wang version battle 2 red sponge is pretty close to h3 blue sponge neo depending on your touch.",irrelevant
827,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Tibar K2 is very much like h3 boosted without needing any and xiom vega China and nitakku h3 turbo also,comparative
828,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,and yeah the normal battle 2 with orange sponge is over rated have to agree on that,irrelevant
829,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,There are also non-Neo provincial H3 too.,irrelevant
830,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Do they also tend to absorb oil better than the Neo version?,irrelevant
831,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"no they are made for speed glue ,neo is made for oil",irrelevant
832,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Actually, the commercial non neo h3 absorb boosters really well.",descriptive
833,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,It is how you boost them and what ypu use to boost.,irrelevant
834,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,aww ok i though the neo = booster and none neo = speed glue my bad,irrelevant
835,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,What do you use to boost the commercial non neo h3?,irrelevant
836,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,And how many layers?,irrelevant
837,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Falco long.,irrelevant
838,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,3 layers in a span of 3 days with additional 2 days rest before gluing.,irrelevant
839,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Hi, kind of off-topic to here but did not want to create a new topic just to ask this question:",irrelevant
840,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"If you have to play with a tacky rubber without boosting, which one will it be ?",irrelevant
841,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Sanwei target pro 90,irrelevant
842,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,tibar k2,irrelevant
843,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,Do you apply a layer of glue before the first layer of falco?,irrelevant
844,5f6873d2f57afe037caed087,Omega VII Asia vs Hurricane 3,"Nope, no glues.",irrelevant
925,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Yeah, this sums G1 v Baracuda up very well.",irrelevant
926,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"G1 is pretty close to the ever-popular, dearly-departed Adidas P7.",comparative
927,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"G1 is definitely faster than Baracuda, pretty much equal in spin on stronger strokes.",comparative
928,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Baracuda gives more spin on lower-effort shots though, which makes it more spin sensitive as well, as you've mentioned.",comparative
929,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),baracuda is less durable.,comparative
930,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),It easily chips at the side of the topsheet.,descriptive
931,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),so what does this mean for opening up backspin balls with an attack.,irrelevant
932,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),is it easier with the baracuda due to its higher spin on low attack balls or,irrelevant
933,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),is it easier with the fastarc due to the amount of spin which is to override,irrelevant
934,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),This depends on your technique and habits IMO.,irrelevant
935,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"I tend to be aggressive when opening up off backspin so they're pretty much as easy as each other, but I got a faster ball with G1.",comparative
936,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"On ""softer"" openers, Baracuda seemed to generate a higher arc so it was easier in that sense.",comparative
937,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Don't overthink it too much.,irrelevant
938,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),The main difference is that G1 is a bit faster.,comparative
939,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Quite similar overall, both good rubbers.",comparative
940,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Yogi's point about durability is a good one too.,irrelevant
941,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),for me as a beginner the spin-sensivity is a big factor.,irrelevant
942,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),recieves are a big winning condition.,irrelevant
943,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),if i could have quite a similar rubber like Baracuda but with an improved chance of avoiding recieve errors then i would do the change.,irrelevant
944,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),i choosed the Barauda as my daily rubber because i can do lazy backspin into topspin attack as well as hard shots.,descriptive
945,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),with H3 and other hard°rubbers i only could do hard shots.,descriptive
946,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),thus this aspect is also important.,irrelevant
947,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),btw Andy: u choosed R47 as ur primary rubber.,irrelevant
948,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),may u give me a short comparison between it and g1/bara please.,irrelevant
951,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"I love that rubber, and with a little bit of booster, is the best.",descriptive
952,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"stay with baracuda, it's great.",descriptive
953,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),R47 is really different.,irrelevant
954,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"G1 and Baracuda are from a similar ESN release cycle, have a lot of similar properties.",comparative
955,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Rasanter is more recent - you get a matte topsheet, less catapult, more linearity (and for me, a better feeling of ""grab"" on the plastic ball, but not everyone agrees with that).",descriptive
956,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Add to that a lower arc and it's a different proposition.,irrelevant
957,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),It needs more effort to list backspin for sure.,comparative
958,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),But I don't like the older ESN rubbers with the plastic ball - otherwise I'd probably be using G1 (in the absence of Adidas P7).,irrelevant
959,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"That said, I'm not the best person to ask about why I'm using my current setup.",irrelevant
960,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"I change my rubber too often, so I'm not totally committed to anything you see in my signature.",irrelevant
961,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),I'm looking very closely at a few new semi-tacky hybrid rubbers at the moment so it could all change in a flash.,irrelevant
962,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"If you're prepared to use booster and don't mind the faff, this is a good shout too.",irrelevant
963,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Baracuda is cheap(ish) too!,descriptive
964,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),I have club members playing with years-old Baracuda.,descriptive
965,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"They don't look fresh, somewhat stained, but still generate tons of spin, and are not crumbling away at the edges.",descriptive
966,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Well, aside from the expected damage to rubber as well as blade after clipping the table.",irrelevant
967,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Indeed.,irrelevant
968,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Which is why I think it´s quite funny that over on German TT News some people now treat G1 as the answer to all questions and a serious alternative to tenergy.,irrelevant
969,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"If that generation (or any ...) had been, the news would´ve spread earlier",irrelevant
970,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),I think it is because some JNT members use it.,irrelevant
971,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Also, the new ball has made that generation more playable across the board even Hexer and Genius.",irrelevant
972,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),The Fastarc G-1 is an absolute oddity.,descriptive
973,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"It was released in July 2010, so over 2 years after Tenergy and close to 1 year after Baracuda/Hexer/Genius/X-plode.",irrelevant
974,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"Unlike the others that started with a bang and then sank into oblivion, Fastarc G-1 has been in and out the top 10 of Table Tennis Kingdom sales ranking during the last years of 40mm, and only really became a best-seller well after the switch to the 40+(July, 2014).",irrelevant
975,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),"It's going strong in the ABS era(April, 2017) and has been at the top for the past 2 years except for 2 months, when Rozena temporarily dethroned it in Aug and Sep 2017.",irrelevant
976,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),May I throw in Vega Pro.,irrelevant
977,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),I had both VP and Baracuda on same blade.,irrelevant
978,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Baracuda was miles ahead for me.,comparative
979,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Don't get the hype of it as a Tenergy clone.,irrelevant
980,5f687453f57afe037caed0c6,Fastarc G-1 (vs. Baracuda),Vega pro is not comparable to baracuda but rather Acuda S2.,comparative
